buyer,seller,material,weight_tons,price_per_ton,pricing_formula,reference_symbol,reference_price,reference_source,reference_timestamp,currency
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Car Wheels,0.212,2200.0,,4170#1,,QBO,2025-06-06,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Car Wheels,0.155,2200.0,,4170#2,,QBO,2025-06-06,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Car Wheels,0.199,2200.0,,4170#3,,QBO,2025-06-06,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Car Wheels,0.236,2200.0,,4170#4,,QBO,2025-06-06,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Car Wheels,0.2065,2200.0,,4170#5,,QBO,2025-06-06,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Car Wheels,0.258,2200.0,,4170#6,,QBO,2025-06-06,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Car Wheels,0.2675,2200.0,,4170#7,,QBO,2025-06-06,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Car Wheels,0.2465,2200.0,,4170#8,,QBO,2025-06-06,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Car Wheels,0.2555,2200.0,,4170#9,,QBO,2025-06-06,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Car Wheels,0.249,2200.0,,4170#10,,QBO,2025-06-06,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Car Wheels,0.2715,2200.0,,4170#11,,QBO,2025-06-06,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Car Wheels,0.1995,2200.0,,4170#12,,QBO,2025-06-06,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Car Wheels,0.265,2200.0,,4170#13,,QBO,2025-06-06,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Car Wheels,0.2085,1540.0,,4170#14,,QBO,2025-06-06,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Breakage,0.568,300.0,,4170#15,,QBO,2025-06-06,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Breakage,0.464,300.0,,4170#16,,QBO,2025-06-06,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Lead-Acid Batteries (Auto),0.908,580.0,,4170#17,,QBO,2025-06-06,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Sealed Units / Compressors (Vader),0.9775,680.0,,4170#18,,QBO,2025-06-06,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,No. 1 Copper Wire (Barley),1.427,8460.0,,4170#19,,QBO,2025-06-06,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,No. 1 Copper (Berry/Candy),0.451,8260.0,,4170#20,,QBO,2025-06-06,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,No. 2 Copper (Birch/Cliff),0.346,7740.0,,4170#21,,QBO,2025-06-06,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Mixed Electric Motors (Elmo),0.86,880.0,,4170#22,,QBO,2025-06-06,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.4845,3620.0,,4170#23,,QBO,2025-06-06,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.25,2380.0,,4170#24,,QBO,2025-06-06,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #1 (THHN 80%),0.251,4500.0,,4170#25,,QBO,2025-06-06,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al/Cu Radiators (Clean),0.3305,4520.0,,4170#26,,QBO,2025-06-06,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Brass Breakage,0.206,3100.0,,4170#27,,QBO,2025-06-06,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Zinc Die Cast,0.163,1780.0,,4170#28,,QBO,2025-06-06,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Plug Ends (Breakage Mix),0.121,400.0,,4170#29,,QBO,2025-06-06,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,No. 1 Copper Wire (Barley),1.062,8240.0,,4215#0,,QBO,2025-06-25,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,#1 Copper (Berry/Candy),0.342,8020.0,,4215#1,,QBO,2025-06-25,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,#2 Copper (Birch/Cliff),0.7125,7500.0,,4215#2,,QBO,2025-06-25,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,No. 2 Copper (Birch/Cliff),0.968,7500.0,,4215#3,,QBO,2025-06-25,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (Regional KR Wire),1.0465,7500.0,,4215#4,,QBO,2025-06-25,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Lead-Acid Batteries (Auto),1.042,560.0,,4215#5,,QBO,2025-06-25,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Ballasts (Magnetic/Regular),1.2105,400.0,,4215#6,,QBO,2025-06-25,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al/Cu Radiators (Clean),0.405,4520.0,,4215#7,,QBO,2025-06-25,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al/Cu Radiators (Clean),0.231,4520.0,,4215#8,,QBO,2025-06-25,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Cast (Clean),0.332,1460.0,,4215#9,,QBO,2025-06-25,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Breakage,0.6555,300.0,,4215#10,,QBO,2025-06-25,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ALUMINUM CAR WHEELS (CLEAN),0.23,2120.0,,4215#11,,QBO,2025-06-25,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ALUMINUM CAR WHEELS (CLEAN),0.232,2120.0,,4215#12,,QBO,2025-06-25,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Mixed Electric Motors (Elmo),1.5815,780.0,,4215#13,,QBO,2025-06-25,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Mixed Electric Motors (Elmo),0.826,780.0,,4215#14,,QBO,2025-06-25,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),9.0975,4000.0,,4215#15,,QBO,2025-06-25,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #1 (MCM 85% HG),0.71,2900.0,,4215#16,,QBO,2025-06-25,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Breakage,0.503,300.0,,4265#0,,QBO,2025-07-16,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Breakage,0.508,300.0,,4265#1,,QBO,2025-07-16,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Breakage,0.5295,300.0,,4265#2,,QBO,2025-07-16,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Sealed Units / Compressors (Vader),1.4265,740.0,,4265#3,,QBO,2025-07-16,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ALUMINUM CAR WHEELS (CLEAN),0.21,2120.0,,4265#4,,QBO,2025-07-16,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Lead-Acid Batteries (Auto),1.0325,560.0,,4265#5,,QBO,2025-07-16,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Range Lead (Indoor),0.5875,1520.0,,4265#6,,QBO,2025-07-16,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Range Lead (Indoor),0.5235,1520.0,,4265#7,,QBO,2025-07-16,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Range Lead (Indoor),0.61,1520.0,,4265#8,,QBO,2025-07-16,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Range Lead (Indoor),1.2235,1520.0,,4265#9,,QBO,2025-07-16,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Yellow Brass (Plumbing),0.351,1500.0,,4265#10,,QBO,2025-07-16,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW Low Grade (Christmas Lights),0.0725,1360.0,,4265#11,,QBO,2025-07-16,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Copper Breakage,0.288,1100.0,,4265#12,,QBO,2025-07-16,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.424,1700.0,,4265#13,,QBO,2025-07-16,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #1 (MCM 85% HG),0.453,1700.0,,4265#14,,QBO,2025-07-16,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #1 (MCM 85% HG),0.293,3200.0,,4265#15,,QBO,2025-07-16,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #1 (MCM 85% HG),0.411,3920.0,,4265#16,,QBO,2025-07-16,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #1 (MCM 85% HG),0.39,1700.0,,4265#17,,QBO,2025-07-16,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #1 (MCM 85% HG),0.358,3920.0,,4265#18,,QBO,2025-07-16,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #1 (THHN 80%),0.264,5500.0,,4265#19,,QBO,2025-07-16,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.3535,3200.0,,4265#20,,QBO,2025-07-16,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Mixed Electric Motors (Elmo),1.5315,860.0,,4328#0,,QBO,2025-08-08,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Sealed Units / Compressors (Vader),1.1845,720.0,,4328#1,,QBO,2025-08-08,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Lead-Acid Batteries (Auto),0.868,560.0,,4328#2,,QBO,2025-08-08,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Lead-Acid Batteries (Auto),1.0585,560.0,,4328#3,,QBO,2025-08-08,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Radiator Ends (Cu Breakage),0.248,2700.0,,4328#4,,QBO,2025-08-08,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Insulated Al Wire,0.341,1580.0,,4328#5,,QBO,2025-08-08,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Stainless,0.792,600.0,,4328#6,,QBO,2025-08-08,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.4215,3500.0,,4328#7,,QBO,2025-08-08,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Brass Shells (Clean,0.7625,5500.0,,4328#8,,QBO,2025-08-08,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Car Wheels,0.2415,2160.0,,4328#9,,QBO,2025-08-08,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Car Wheels,0.267,2160.0,,4328#10,,QBO,2025-08-08,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ALUMINUM CAR WHEELS (CLEAN),0.218,2160.0,,4328#11,,QBO,2025-08-08,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Old Cast Aluminum,0.1765,1520.0,,4328#12,,QBO,2025-08-08,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Breakage,0.7465,360.0,,4328#13,,QBO,2025-08-08,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Breakage,0.4465,360.0,,4328#14,,QBO,2025-08-08,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Breakage,0.3055,400.0,,4328#15,,QBO,2025-08-08,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Range Lead (Indoor),0.73,1520.0,,4328#16,,QBO,2025-08-08,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Lead-Acid Batteries (Steel Case,0.597,480.0,,4328#17,,QBO,2025-08-08,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,E-Scrap (Mixed),0.306,300.0,,4328#18,,QBO,2025-08-08,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Stainless,0.153,960.0,,4328#19,,QBO,2025-08-08,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Stainless 316 (Clean,0.07,1680.0,,4328#20,,QBO,2025-08-08,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al/Cu Radiators (Clean),0.2565,4260.0,,4328#21,,QBO,2025-08-08,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Breakage,0.062,360.0,,4328#22,,QBO,2025-08-08,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.3125,2300.0,,4384#0,,QBO,2025-08-28,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.435,2300.0,,4384#1,,QBO,2025-08-28,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.414,2300.0,,4384#2,,QBO,2025-08-28,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #1 (THHN 80%),0.4405,5040.0,,4384#3,,QBO,2025-08-28,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #1 (MCM 85% HG),9.367,3960.0,,4384#4,,QBO,2025-08-28,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.3125,3660.0,,4384#5,,QBO,2025-08-28,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.386,3560.0,,4384#6,,QBO,2025-08-28,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.3185,3560.0,,4384#7,,QBO,2025-08-28,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Lead-Acid Batteries (Auto),1.119,560.0,,4384#8,,QBO,2025-08-28,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Lead-Acid Batteries (Auto),1.073,560.0,,4384#9,,QBO,2025-08-28,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Copper Breakage,0.1985,100.0,,4384#10,,QBO,2025-08-28,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Radiators (Auto,0.218,5380.0,,4384#11,,QBO,2025-08-28,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Mixed Electric Motors (Elmo),1.3425,880.0,,4384#12,,QBO,2025-08-28,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Brass Shells (Clean,0.1975,5600.0,,4384#13,,QBO,2025-08-28,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Sealed Units / Compressors (Vader),1.3195,750.0,,4422#0,,QBO,2025-09-15,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Lead-Acid Batteries (Auto),0.826,580.0,,4422#1,,QBO,2025-09-15,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Lead-Acid Batteries (Auto),0.975,580.0,,4422#2,,QBO,2025-09-15,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Lead-Acid Batteries (Steel Case,0.797,500.0,,4422#3,,QBO,2025-09-15,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Breakage,6.315,360.0,,4422#4,,QBO,2025-09-15,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Mixed Electric Motors (Elmo),1.6525,880.0,,4422#5,,QBO,2025-09-15,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,E-Scrap (Mixed),0.447,300.0,,4422#6,,QBO,2025-09-15,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Truck Wheels,0.253,1560.0,,4422#7,,QBO,2025-09-15,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al/Cu Radiators (Clean),0.261,4440.0,,4422#8,,QBO,2025-09-15,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Range Lead (Indoor),0.851,1560.0,,4422#9,,QBO,2025-09-15,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,THERMAL BREAK ALUMINUM EXTRUSION,0.2745,1700.0,,4422#10,,QBO,2025-09-15,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,THERMAL BREAK ALUMINUM EXTRUSION,0.1915,1700.0,,4422#11,,QBO,2025-09-15,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,YELLOW BRASS (SOLID,1.344,5520.0,,4422#12,,QBO,2025-09-15,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,YELLOW BRASS (SOLID,0.05,5500.0,,4422#13,,QBO,2025-09-15,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,MLC (Mixed Low Copper) Prepared,0.348,1500.0,,4422#14,,QBO,2025-09-15,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,BB Chops,1.368,8300.0,,4438#0,,QBO,2025-09-29,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,No. 1 Copper Wire (Barley),1.417,8960.0,,4438#1,,QBO,2025-09-29,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,No. 1 Copper Wire (Barley),0.2585,8960.0,,4438#2,,QBO,2025-09-29,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,No. 2 Copper (Birch/Cliff),0.3795,8300.0,,4438#3,,QBO,2025-09-29,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Lead-Acid Batteries (Auto),0.6975,580.0,,4438#4,,QBO,2025-09-29,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Lead-Acid Batteries (Auto),0.8395,580.0,,4438#5,,QBO,2025-09-29,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Lead-Acid Batteries (Auto),0.742,580.0,,4438#6,,QBO,2025-09-29,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Lead-Acid Batteries (Steel Case,1.6835,500.0,,4438#7,,QBO,2025-09-29,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Car Wheels,0.228,2200.0,,4438#8,,QBO,2025-09-29,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Car Wheels,0.014,1660.0,,4438#9,,QBO,2025-09-29,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Brass Shells (Clean,0.6345,5740.0,,4438#10,,QBO,2025-09-29,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #1 (Heliax 57%,0.4585,4480.0,,4438#11,,QBO,2025-09-29,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #1 (Heliax 57%,0.1375,4480.0,,4438#12,,QBO,2025-09-29,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.334,5360.0,,4438#13,,QBO,2025-09-29,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al/Cu Radiators (Clean),0.261,4560.0,,4438#14,,QBO,2025-09-29,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Breakage,0.2845,360.0,,4438#15,,QBO,2025-09-29,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Breakage,0.473,360.0,,4438#16,,QBO,2025-09-29,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Breakage,0.189,360.0,,4438#17,,QBO,2025-09-29,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Mixed Electric Motors (Elmo),1.2205,880.0,,4438#18,,QBO,2025-09-29,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Old Cast Aluminum,0.3405,1500.0,,4438#19,,QBO,2025-09-29,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Aluminum Turnings,0.096,400.0,,4438#20,,QBO,2025-09-29,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Stainless,0.058,700.0,,4438#21,,QBO,2025-09-29,USD
Farnsworth Metal Recycling,Winski Brothers,Prepared Cast,8.86,182.97,,2383#0,,QBO,2023-06-02,USD
Farnsworth Metal Recycling,Winski Brothers,Prepared Cast,6.56,165.0,,2408#0,,QBO,2023-06-22,USD
Farnsworth Metal Recycling,Winski Brothers,Prepared Cast,3.02,180.0,,2422#0,,QBO,2023-06-28,USD
Farnsworth Metal Recycling,Winski Brothers,Prepared Cast,5.92,180.0,,2421#0,,QBO,2023-06-28,USD
Farnsworth Metal Recycling,Winski Brothers,Unprepared HMS,5.93,165.0,,2467#0,,QBO,2023-07-17,USD
Farnsworth Metal Recycling,Winski Brothers,Al Breakage,0.166,280.0,,2531#0,,QBO,2023-08-09,USD
Farnsworth Metal Recycling,Winski Brothers,Old Sheet,1.444,1028.4,,2531#1,,QBO,2023-08-09,USD
Farnsworth Metal Recycling,Winski Brothers,Al Breakage,0.25,200.0,,2541#0,,QBO,2023-08-14,USD
Farnsworth Metal Recycling,Winski Brothers,Old Sheet,0.85,980.0,,2541#1,,QBO,2023-08-14,USD
Farnsworth Metal Recycling,Winski Brothers,Old Sheet,1.39,839.17,,2555#0,,QBO,2023-08-19,USD
Farnsworth Metal Recycling,Winski Brothers,Old Sheet,1.165,617.9,,2560#0,,QBO,2023-08-22,USD
Farnsworth Metal Recycling,Winski Brothers,Old Sheet,1.59,249.77,,2594#0,,QBO,2023-08-31,USD
J. Solotken & Company,Winski Brothers,Shred,0.004,900000.0,,2526#0,,QBO,2023-08-05,USD
J. Solotken & Company,Winski Brothers,Shred,11.785,-90.0,,2526#1,,QBO,2023-08-05,USD
MDK ZeroLandfill,Winski Brothers,5052 Aluminum,21.506,2830.0,,1041#0,,QBO,2021-11-16,USD
MDK ZeroLandfill,Winski Brothers,3003 Aluminum,21.505,2830.0,,1040#0,,QBO,2021-11-16,USD
MDK ZeroLandfill,Winski Brothers,5052 Aluminum,21.505,2830.0,,1039#0,,QBO,2021-11-16,USD
MDK ZeroLandfill,Winski Brothers,Aluminum 3003 Sheet,18.7255,2640.0,,1524#0,,QBO,2022-06-15,USD
MDK ZeroLandfill,Winski Brothers,Aluminum 3003 Sheet,18.7255,2640.0,,1523#0,,QBO,2022-06-15,USD
MDK ZeroLandfill,Winski Brothers,Aluminum 3003 Sheet (Poly-Coated),21.3,1760.0,,1875#0,,QBO,2022-11-07,USD
MDK ZeroLandfill,Winski Brothers,Aluminum 3003 Sheet,20.405,1910.0,,1874#0,,QBO,2022-11-07,USD
MDK ZeroLandfill,Winski Brothers,Aluminum 3003 Sheet,21.3175,1910.0,,1873#0,,QBO,2022-11-07,USD
MDK ZeroLandfill,Winski Brothers,Aluminum 3003 Sheet,21.9575,1910.0,,1872#0,,QBO,2022-11-07,USD
MDK ZeroLandfill,Winski Brothers,Aluminum 3003 Sheet (Poly-Coated),21.41,1760.0,,1888#0,,QBO,2022-11-10,USD
MDK ZeroLandfill,Winski Brothers,Aluminum 3003 Sheet (Poly-Coated),20.16,1760.0,,1887#0,,QBO,2022-11-10,USD
MDK ZeroLandfill,Winski Brothers,Aluminum 3003 Sheet (Poly-Coated),21.43,1910.0,,1886#0,,QBO,2022-11-10,USD
MDK ZeroLandfill,Winski Brothers,Aluminum 3003 Sheet (Poly-Coated),21.0985,1760.0,,1885#0,,QBO,2022-11-10,USD
MDK ZeroLandfill,Winski Brothers,Aluminum 3003 Sheet,21.02,1760.0,,1904#0,,QBO,2022-11-17,USD
MDK ZeroLandfill,Winski Brothers,Aluminum 4017 Sheet (Bare),21.1195,1240.0,,1982#0,,QBO,2023-01-04,USD
MDK ZeroLandfill,Winski Brothers,4017 Bare Extrusion,16.095,1220.0,,2009#0,,QBO,2023-01-18,USD
MDK ZeroLandfill,Winski Brothers,4017 Bare Extrusion,14.512,1220.0,,2009#1,,QBO,2023-01-18,USD
MDK ZeroLandfill,Winski Brothers,Aluminum 3003 Sheet,18.875,1800.0,,2412#0,,QBO,2023-06-23,USD
MDK ZeroLandfill,Winski Brothers,Aluminum 3003 Sheet,20.77,1700.0,,2411#0,,QBO,2023-06-23,USD
MDK ZeroLandfill,Winski Brothers,Aluminum 3003 Sheet,19.945,1804.06,,2410#0,,QBO,2023-06-23,USD
MDK ZeroLandfill,Winski Brothers,Aluminum 5052 Sheet,22.649,1840.0,,2445#0,,QBO,2023-07-05,USD
MDK ZeroLandfill,Winski Brothers,Aluminum 5052 Sheet,20.233,1840.0,,2444#0,,QBO,2023-07-05,USD
MDK ZeroLandfill,Winski Brothers,Aluminum 5052 Sheet,20.84,1840.0,,2494#0,,QBO,2023-07-28,USD
MDK ZeroLandfill,Winski Brothers,Aluminum 3003 Sheet,19.6175,2380.0,,3836#0,,QBO,2025-01-16,USD
MDK ZeroLandfill,Winski Brothers,Aluminum 3003 Sheet,20.7245,2380.0,,3843#0,,QBO,2025-01-21,USD
MDK ZeroLandfill,Winski Brothers,Aluminum 3003 Sheet,21.603,2380.0,,3842#0,,QBO,2025-01-21,USD
MDK ZeroLandfill,Winski Brothers,Aluminum 4017 Sheet,20.245,1600.0,,3841#0,,QBO,2025-01-21,USD
MDK ZeroLandfill,Winski Brothers,Aluminum 3003 Sheet,22.528,2380.0,,3856#0,,QBO,2025-01-29,USD
MDK ZeroLandfill,Winski Brothers,Aluminum 3003 Sheet,21.623,2380.0,,3855#0,,QBO,2025-01-29,USD
MDK ZeroLandfill,Winski Brothers,Aluminum 3003 Sheet,21.752,2380.0,,3872#0,,QBO,2025-02-04,USD
MDK ZeroLandfill,Winski Brothers,Aluminum 3003 Sheet,21.5435,2380.0,,3871#0,,QBO,2025-02-04,USD
MDK ZeroLandfill,Winski Brothers,Aluminum 4017 Sheet,21.49,1600.0,,3870#0,,QBO,2025-02-04,USD
MDK ZeroLandfill,Winski Brothers,Aluminum 5052 Sheet,5.9205,2380.0,,3897#0,,QBO,2025-02-11,USD
MDK ZeroLandfill,Winski Brothers,Aluminum 3003 Sheet,11.093,2380.0,,3897#1,,QBO,2025-02-11,USD
MDK ZeroLandfill,Winski Brothers,Aluminum 5052 Sheet,19.0725,2380.0,,3895#0,,QBO,2025-02-11,USD
"Newco Metals, Inc",Winski Brothers,Old Sheet Aluminum,15.68,437.6,,1002#0,,QBO,2021-08-28,USD
"Newco Metals, Inc",Winski Brothers,Old Sheet Aluminum,10.71,1620.0,,1021#0,,QBO,2021-10-06,USD
"Newco Metals, Inc",Winski Brothers,Al Breakage,1.19,420.0,,1021#1,,QBO,2021-10-06,USD
"Newco Metals, Inc",Winski Brothers,Alum Cans,3.57,1820.0,,1197#0,,QBO,2022-02-07,USD
"Newco Metals, Inc",Winski Brothers,Cans,2.087,1820.0,,1201#0,,QBO,2022-02-08,USD
