customer,invoice_id,invoice_number,invoice_date,service_date,product_service,qbo_item,description,ship_date,ship_via,item,item_original,qty,uom,unit_price,line_amount,invoice_total,invoice_balance,pdf_path
Mervis,7940,3057,2024-03-12,2024-03-12,Ferrous Sale,Ferrous Sale,Mixed Clips,,,Clips,Mixed Clips,11780,,0.1071429,1262.14,1262.14,0,qbo_out\qbo_pdfs\Mervis\INV-7940.pdf
Mervis,7939,3056,2024-03-12,2024-03-12,Ferrous Sale,Ferrous Sale,Mixed Clips,,,Clips,Mixed Clips,16560,,0.1071437,1774.3,1774.3,0,qbo_out\qbo_pdfs\Mervis\INV-7939.pdf
Mervis,7949,3064,2024-03-14,2024-03-14,Ferrous Sale,Ferrous Sale,Mixed Clips,,,Clips,Mixed Clips,9740,,0.1071429,1043.57,1043.57,0,qbo_out\qbo_pdfs\Mervis\INV-7949.pdf
Mervis,7958,3068,2024-03-15,2024-03-15,Ferrous Sale,Ferrous Sale,Mixed Clips,,,Clips,Mixed Clips,14160,,0.1071429,1517.14,1517.14,0,qbo_out\qbo_pdfs\Mervis\INV-7958.pdf
Mervis,7956,3067,2024-03-15,2024-03-15,Ferrous Sale,Ferrous Sale,Mixed Clips,,,Clips,Mixed Clips,16220,,0.1071429,1737.86,1737.86,0,qbo_out\qbo_pdfs\Mervis\INV-7956.pdf
Mervis,7954,3066,2024-03-15,2024-03-15,Ferrous Sale,Ferrous Sale,Mixed Clips,,,Clips,Mixed Clips,16180,,0.1071429,1733.57,1733.57,0,qbo_out\qbo_pdfs\Mervis\INV-7954.pdf
Mervis,7986,3077,2024-03-19,2024-03-19,Ferrous Sale,Ferrous Sale,HMS,,,HMS,HMS,31780,,0.1227678,3901.56,3901.56,0,qbo_out\qbo_pdfs\Mervis\INV-7986.pdf
Mervis,7983,3076,2024-03-19,2024-03-19,Ferrous Sale,Ferrous Sale,Mixed Clips,,,Clips,Mixed Clips,13620,,0.1071439,1459.3,1459.3,0,qbo_out\qbo_pdfs\Mervis\INV-7983.pdf
Mervis,7995,3081,2024-03-20,2024-03-20,Ferrous Sale,Ferrous Sale,HMS,,,HMS,HMS,35100,,0.1227675,4309.14,4309.14,0,qbo_out\qbo_pdfs\Mervis\INV-7995.pdf
Mervis,8005,3086,2024-03-21,2024-03-21,Ferrous Sale,Ferrous Sale,Mixed Clips,,,Clips,Mixed Clips,19400,,0.1071428,2078.57,2078.57,0,qbo_out\qbo_pdfs\Mervis\INV-8005.pdf
Mervis,8055,3096,2024-03-26,2024-03-26,Ferrous Sale,Ferrous Sale,Mixed Clips,,,Clips,Mixed Clips,15660,,0.1071428,1677.86,1677.86,0,qbo_out\qbo_pdfs\Mervis\INV-8055.pdf
Mervis,8075,3104,2024-03-28,2024-03-28,Ferrous Sale,Ferrous Sale,5ft P&S,,,P&S,5ft P&S,20700,,0.1383932,2864.74,2864.74,0,qbo_out\qbo_pdfs\Mervis\INV-8075.pdf
Mervis,8078,3106,2024-03-29,2024-03-29,Ferrous Sale,Ferrous Sale,5' PNS,,,P&S 5',5' PNS,25740,,0.1383932,3562.24,3562.24,0,qbo_out\qbo_pdfs\Mervis\INV-8078.pdf
Mervis,8137,3122,2024-04-03,2024-04-03,Ferrous Sale,Ferrous Sale,5' PNS,,,P&S 5',5' PNS,32340,,0.138393,4475.63,4475.63,0,qbo_out\qbo_pdfs\Mervis\INV-8137.pdf
Mervis,8280,3161,2024-04-23,2024-04-23,Ferrous Sale,Ferrous Sale,mixed clip,,,Clips,mixed clip,13220,,0.107143,1416.43,1416.43,0,qbo_out\qbo_pdfs\Mervis\INV-8280.pdf
Mervis,8325,3180,2024-04-30,2024-04-30,Ferrous Sale,Ferrous Sale,mixed clip,,,Clips,mixed clip,13820,,0.1071418,1480.7,1480.7,0,qbo_out\qbo_pdfs\Mervis\INV-8325.pdf
Mervis,8350,3196,2024-05-02,2024-05-02,Ferrous Sale,Ferrous Sale,5' PNS,,,P&S 5',5' PNS,35820,,0.1294643,4637.41,4637.41,0,qbo_out\qbo_pdfs\Mervis\INV-8350.pdf
Mervis,8406,3202,2024-05-07,2024-05-07,Ferrous Sale,Ferrous Sale,mixed clip,,,Clips,mixed clip,13220,,0.107143,1416.43,1416.43,0,qbo_out\qbo_pdfs\Mervis\INV-8406.pdf
Mervis,8445,3221,2024-05-14,2024-05-14,Ferrous Sale,Ferrous Sale,Mixed Clips,2024-05-14,,Clips,Mixed Clips,25040,,0.1049109,2626.97,2626.97,0,qbo_out\qbo_pdfs\Mervis\INV-8445.pdf
Mervis,8450,3224,2024-05-15,2024-05-15,Ferrous Sale,Ferrous Sale,Mixed Clips,2024-05-15,,Clips,Mixed Clips,28120,,0.1049111,2950.1,2950.1,0,qbo_out\qbo_pdfs\Mervis\INV-8450.pdf
Mervis,8449,3223,2024-05-15,2024-05-15,Ferrous Sale,Ferrous Sale,Mixed Clips,2024-05-15,,Clips,Mixed Clips,20000,,0.107143,2142.86,2142.86,0,qbo_out\qbo_pdfs\Mervis\INV-8449.pdf
Mervis,8496,3238,2024-05-21,2024-05-21,Ferrous Sale,Ferrous Sale,Mixed Clips,2024-05-21,,Clips,Mixed Clips,22140,,0.1049115,2322.74,2322.74,0,qbo_out\qbo_pdfs\Mervis\INV-8496.pdf
Mervis,8570,3267,2024-06-03,2024-06-03,Ferrous Sale,Ferrous Sale,HMS,2024-06-03,24,HMS,HMS,34860,,0.1093749,3812.81,3812.81,0,qbo_out\qbo_pdfs\Mervis\INV-8570.pdf
Mervis,8600,3277,2024-06-04,2024-06-04,Ferrous Sale,Ferrous Sale,HMS,2024-06-04,,HMS,HMS,38540,,0.1093752,4215.32,4215.32,0,qbo_out\qbo_pdfs\Mervis\INV-8600.pdf
Mervis,8627,3295,2024-06-06,2024-06-06,Ferrous Sale,Ferrous Sale,Mixed Clips,2024-06-06,,Clips,Mixed Clips,16960,,0.089286,1514.29,1514.29,0,qbo_out\qbo_pdfs\Mervis\INV-8627.pdf
Mervis,8895,3383,2024-07-10,2024-07-10,Ferrous Sale,Ferrous Sale,PPD - HMS,2024-07-10,,HMS,PPD - HMS,28280,,0.1093752,3093.13,3093.13,0,qbo_out\qbo_pdfs\Mervis\INV-8895.pdf
Mervis,8965,3407,2024-07-18,2024-07-18,Ferrous Sale,Ferrous Sale,5' PNS,2024-07-18,Mervis,P&S 5',5' PNS,40360,,0.1138392,4594.55,4594.55,0,qbo_out\qbo_pdfs\Mervis\INV-8965.pdf
Mervis,8973,3414,2024-07-19,2024-07-19,Ferrous Sale,Ferrous Sale,Mixed Clips,2024-07-19,Mervis,Clips,Mixed Clips,27340,,0.089286,2441.08,2441.08,0,qbo_out\qbo_pdfs\Mervis\INV-8973.pdf
Mervis,9850,3633,2024-10-14,2024-10-14,Ferrous Sale,Ferrous Sale,5' PNS,2024-10-14,Winski 24,P&S 5',5' PNS,26140,,0.1160712,3034.1,3034.1,0,qbo_out\qbo_pdfs\Mervis\INV-9850.pdf
Mervis,10074,3714,2024-11-15,2024-11-15,Ferrous Sale,Ferrous Sale,5' PNS,2024-11-15,Winski 01,P&S 5',5' PNS,31100,,0.13,4043.0,4043.0,0,qbo_out\qbo_pdfs\Mervis\INV-10074.pdf
Mervis,10120,3722,2024-11-25,2024-11-25,Ferrous Sale,Ferrous Sale,5' PNS,2024-11-25,Winski 01,P&S 5',5' PNS,41360,,0.1160716,4800.72,4800.72,0,qbo_out\qbo_pdfs\Mervis\INV-10120.pdf
Mervis,11977,4269,2025-07-17,2025-07-22,Non-Ferrous Sale,Non-Ferrous Sale,Baled UBCs,2025-07-22,,Alum Cans,Baled UBCs,6479,,0.75,4859.25,16771.28,0,qbo_out\qbo_pdfs\Mervis\INV-11977.pdf
Mervis,11977,4269,2025-07-17,2025-07-22,Non-Ferrous Sale,Non-Ferrous Sale,BB Cu,2025-07-22,,No. 1 Copper Wire (Barley),BB Cu,1453,,4.28,6218.84,16771.28,0,qbo_out\qbo_pdfs\Mervis\INV-11977.pdf
Mervis,11977,4269,2025-07-17,2025-07-22,Non-Ferrous Sale,Non-Ferrous Sale,#1 Cu,2025-07-22,,No. 1 Copper (Berry/Candy),#1 Cu,587,,4.03,2365.61,16771.28,0,qbo_out\qbo_pdfs\Mervis\INV-11977.pdf
Mervis,11977,4269,2025-07-17,2025-07-22,Non-Ferrous Sale,Non-Ferrous Sale,#2 Cu,2025-07-22,,No. 2 Copper (Birch/Cliff),#2 Cu,581,,3.81,2213.61,16771.28,0,qbo_out\qbo_pdfs\Mervis\INV-11977.pdf
Mervis,11977,4269,2025-07-17,2025-07-24,Non-Ferrous Sale,Non-Ferrous Sale,304 SS,2025-07-22,,Stainless 304 (Prepared),304 SS,2717,,0.41,1113.97,16771.28,0,qbo_out\qbo_pdfs\Mervis\INV-11977.pdf
Mervis,12115,4320,2025-08-05,2025-08-07,Non-Ferrous Sale,Non-Ferrous Sale,Baled UBCs,2025-08-08,Mervis,Alum Cans,Baled UBCs,5267,,0.75,3950.25,21169.31,0,qbo_out\qbo_pdfs\Mervis\INV-12115.pdf
Mervis,12115,4320,2025-08-05,2025-08-07,Non-Ferrous Sale,Non-Ferrous Sale,BB,2025-08-08,Mervis,No. 1 Copper Wire (Barley),BB,2148,,3.89,8355.72,21169.31,0,qbo_out\qbo_pdfs\Mervis\INV-12115.pdf
Mervis,12115,4320,2025-08-05,2025-08-07,Non-Ferrous Sale,Non-Ferrous Sale,a/c RADS,2025-08-08,Mervis,Al/Cu Radiators (Clean),a/c RADS,1573,,2.21,3476.33,21169.31,0,qbo_out\qbo_pdfs\Mervis\INV-12115.pdf
Mervis,12115,4320,2025-08-05,2025-08-07,Non-Ferrous Sale,Non-Ferrous Sale,Ptd ext,2025-08-08,Mervis,Painted Aluminum Extrusion,Ptd ext,925,,1.15,1063.75,21169.31,0,qbo_out\qbo_pdfs\Mervis\INV-12115.pdf
Mervis,12115,4320,2025-08-05,2025-08-07,Non-Ferrous Sale,Non-Ferrous Sale,#2 Cu tips,2025-08-08,Mervis,No. 2 Copper (Birch/Cliff),#2 Cu tips,644,,3.67,2363.48,21169.31,0,qbo_out\qbo_pdfs\Mervis\INV-12115.pdf
Mervis,12115,4320,2025-08-05,2025-08-07,Non-Ferrous Sale,Non-Ferrous Sale,#2 Cu,2025-08-08,Mervis,No. 2 Copper (Birch/Cliff),#2 Cu,534,,3.67,1959.78,21169.31,0,qbo_out\qbo_pdfs\Mervis\INV-12115.pdf
Mervis,12182,4348,2025-08-15,2025-08-15,Ferrous Sale,Ferrous Sale,Mixed Clips,,,Clips,Mixed Clips,27160,,0.1324429,3597.15,3597.15,0,qbo_out\qbo_pdfs\Mervis\INV-12182.pdf
Mervis,12203,4358,2025-08-18,2025-08-19,Non-Ferrous Sale,Non-Ferrous Sale,Baled UBCs,2025-08-19,,Alum Cans,Baled UBCs,2218,,0.75,1663.5,10481.01,0,qbo_out\qbo_pdfs\Mervis\INV-12203.pdf
Mervis,12203,4358,2025-08-18,2025-08-19,Non-Ferrous Sale,Non-Ferrous Sale,Ptd ext,2025-08-19,,Painted Aluminum Extrusion,Ptd ext,407,,1.17,476.19,10481.01,0,qbo_out\qbo_pdfs\Mervis\INV-12203.pdf
Mervis,12203,4358,2025-08-18,2025-08-19,Non-Ferrous Sale,Non-Ferrous Sale,ptd ext,2025-08-19,,Painted Aluminum Extrusion,ptd ext,387,,1.17,452.79,10481.01,0,qbo_out\qbo_pdfs\Mervis\INV-12203.pdf
Mervis,12203,4358,2025-08-18,2025-08-19,Non-Ferrous Sale,Non-Ferrous Sale,ptd ext,2025-08-19,,Painted Aluminum Extrusion,ptd ext,426,,1.17,498.42,10481.01,0,qbo_out\qbo_pdfs\Mervis\INV-12203.pdf
Mervis,12203,4358,2025-08-18,2025-08-19,Non-Ferrous Sale,Non-Ferrous Sale,ptd ext,2025-08-19,,Painted Aluminum Extrusion,ptd ext,282,,1.17,329.94,10481.01,0,qbo_out\qbo_pdfs\Mervis\INV-12203.pdf
Mervis,12203,4358,2025-08-18,2025-08-19,Non-Ferrous Sale,Non-Ferrous Sale,ptd ext,2025-08-19,,Painted Aluminum Extrusion,ptd ext,387,,1.17,452.79,10481.01,0,qbo_out\qbo_pdfs\Mervis\INV-12203.pdf
Mervis,12203,4358,2025-08-18,2025-08-19,Non-Ferrous Sale,Non-Ferrous Sale,bare ext,2025-08-19,,Al Extrusion (Bare),bare ext,434,,1.27,551.18,10481.01,0,qbo_out\qbo_pdfs\Mervis\INV-12203.pdf
Mervis,12203,4358,2025-08-18,2025-08-19,Non-Ferrous Sale,Non-Ferrous Sale,bare ext,2025-08-19,,Al Extrusion (Bare),bare ext,738,,1.27,937.26,10481.01,0,qbo_out\qbo_pdfs\Mervis\INV-12203.pdf
Mervis,12203,4358,2025-08-18,2025-08-19,Non-Ferrous Sale,Non-Ferrous Sale,#1 Cu,2025-08-19,,No. 1 Copper (Berry/Candy),#1 Cu,953,,4,3812.0,10481.01,0,qbo_out\qbo_pdfs\Mervis\INV-12203.pdf
Mervis,12203,4358,2025-08-18,2025-08-19,Non-Ferrous Sale,Non-Ferrous Sale,A/C rads,2025-08-19,,Al/Cu Radiators (Clean),A/C rads,647,,2.02,1306.94,10481.01,0,qbo_out\qbo_pdfs\Mervis\INV-12203.pdf
Mervis,12196,4354,2025-08-18,2025-08-18,Ferrous Sale,Ferrous Sale,Mixed Clips,2025-08-18,Ireland Trucking 1979,Clips,Mixed Clips,23920,,0.1303156,3117.15,3117.15,0,qbo_out\qbo_pdfs\Mervis\INV-12196.pdf
Mervis,12279,4372,2025-08-25,2025-08-25,Ferrous Sale,Ferrous Sale,Torching,,,Unprepared HMS (Torch Cut),Torching,51820,,0.0834963,4326.78,4326.78,0,qbo_out\qbo_pdfs\Mervis\INV-12279.pdf
Mervis,12310,4383,2025-08-28,2025-08-28,Ferrous Sale,Ferrous Sale,Torching,2025-08-28,Ireland Trucking 98,Unprepared HMS (Torch Cut),Torching,42440,,0.0820066,3480.36,3480.36,0,qbo_out\qbo_pdfs\Mervis\INV-12310.pdf
Mervis,12353,4397,2025-09-03,2025-09-03,Non-Ferrous Sale,Non-Ferrous Sale,Baled UBCs,2025-09-03,,Alum Cans,Baled UBCs,6446,,0.75,4834.5,16882.92,0,qbo_out\qbo_pdfs\Mervis\INV-12353.pdf
Mervis,12353,4397,2025-09-03,2025-09-03,Non-Ferrous Sale,Non-Ferrous Sale,URD wire,2025-09-03,,Insulated Al Wire,URD wire,441,,0.6,264.6,16882.92,0,qbo_out\qbo_pdfs\Mervis\INV-12353.pdf
Mervis,12353,4397,2025-09-03,2025-09-03,Non-Ferrous Sale,Non-Ferrous Sale,Al car wqheels,2025-09-03,,Al Car Wheels,Al car wqheels,4971,,1.11,5517.81,16882.92,0,qbo_out\qbo_pdfs\Mervis\INV-12353.pdf
Mervis,12353,4397,2025-09-03,2025-09-03,Non-Ferrous Sale,Non-Ferrous Sale,BB Cu,2025-09-03,,No. 1 Copper Wire (Barley),BB Cu,1008,,4.05,4082.4,16882.92,0,qbo_out\qbo_pdfs\Mervis\INV-12353.pdf
Mervis,12353,4397,2025-09-03,2025-09-03,Non-Ferrous Sale,Non-Ferrous Sale,#2 Cu,2025-09-03,,No. 2 Copper (Birch/Cliff),#2 Cu,455,,3.83,1742.65,16882.92,0,qbo_out\qbo_pdfs\Mervis\INV-12353.pdf
Mervis,12353,4397,2025-09-03,2025-09-03,Non-Ferrous Sale,Non-Ferrous Sale,AC rads,2025-09-03,,Al/Cu Radiators (Clean),AC rads,689,,0.64,440.96,16882.92,0,qbo_out\qbo_pdfs\Mervis\INV-12353.pdf
Mervis,12402,4409,2025-09-09,2025-09-09,Ferrous Sale,Ferrous Sale,Clips,2025-09-09,Ireland Trucking 80,Clips,Clips,24920,,0.12189,3037.5,3037.5,0,qbo_out\qbo_pdfs\Mervis\INV-12402.pdf
Mervis,12399,4407,2025-09-09,2025-09-09,Ferrous Sale,Ferrous Sale,Clips,2025-09-09,Ireland Trucking 80,Clips,Clips,24900,,0.1600663,3985.65,3985.65,0,qbo_out\qbo_pdfs\Mervis\INV-12399.pdf
Mervis,12444,4421,2025-09-15,2025-09-19,Non-Ferrous Sale,Non-Ferrous Sale,Baled UBCs,,,Alum Cans,Baled UBCs,5748,,0.74,4253.52,12878.65,0,qbo_out\qbo_pdfs\Mervis\INV-12444.pdf
Mervis,12444,4421,2025-09-15,2025-09-19,Non-Ferrous Sale,Non-Ferrous Sale,Bare Ext,,,Al Extrusion (Bare),Bare Ext,611,,1.28,782.08,12878.65,0,qbo_out\qbo_pdfs\Mervis\INV-12444.pdf
Mervis,12444,4421,2025-09-15,2025-09-19,Non-Ferrous Sale,Non-Ferrous Sale,Ptd ext,,,Painted Aluminum Extrusion,Ptd ext,603,,1.18,711.54,12878.65,0,qbo_out\qbo_pdfs\Mervis\INV-12444.pdf
Mervis,12444,4421,2025-09-15,2025-09-19,Non-Ferrous Sale,Non-Ferrous Sale,Ptd ext,,,Painted Aluminum Extrusion,Ptd ext,548,,1.18,646.64,12878.65,0,qbo_out\qbo_pdfs\Mervis\INV-12444.pdf
Mervis,12444,4421,2025-09-15,2025-09-19,Non-Ferrous Sale,Non-Ferrous Sale,BB Cu,,,No. 1 Copper Wire (Barley),BB Cu,622,,4.21,2618.62,12878.65,0,qbo_out\qbo_pdfs\Mervis\INV-12444.pdf
Mervis,12444,4421,2025-09-15,2025-09-19,Non-Ferrous Sale,Non-Ferrous Sale,#1 Cu,,,No. 1 Copper (Berry/Candy),#1 Cu,558,,4.11,2293.38,12878.65,0,qbo_out\qbo_pdfs\Mervis\INV-12444.pdf
Mervis,12444,4421,2025-09-15,2025-09-19,Non-Ferrous Sale,Non-Ferrous Sale,Wheels,,,Al Car Wheels,Wheels,1417,,1.11,1572.87,12878.65,0,qbo_out\qbo_pdfs\Mervis\INV-12444.pdf
Mervis,12532,4446,2025-10-01,2025-10-01,Ferrous Sale,Ferrous Sale,Clips,2025-10-01,Bibbs 1979,Clips,Clips,28840,,0.12189,3515.31,3515.31,3515.31,qbo_out\qbo_pdfs\Mervis\INV-12532.pdf
Mervis,12541,4450,2025-10-02,2025-10-02,Ferrous Sale,Ferrous Sale,Clips,2025-10-02,Mervis 1121,Clips,Clips,29060,,0.12189,3542.12,3542.12,3542.12,qbo_out\qbo_pdfs\Mervis\INV-12541.pdf
Mervis,12675,4498,2025-10-16,2025-10-16,Ferrous Sale,Ferrous Sale,Clips,2025-10-16,Bibbs 1979,Clips,Clips,14280,,0.12189,1740.59,1740.59,1740.59,qbo_out\qbo_pdfs\Mervis\INV-12675.pdf
Oscar Winski Company,197,1013,2021-09-23,2021-09-23,FE:Busheling,FE:Busheling,BUSHELING,,,Busheling,BUSHELING,24120,,0.2500008,6030.02,6030.02,0,qbo_out\qbo_pdfs\Oscar_Winski_Company\INV-197.pdf
Oscar Winski Company,464,1038,2021-11-16,2021-11-16,FE:Busheling,FE:Busheling,BUSHELING,,,Busheling,BUSHELING,23200,,0.2410703,5592.83,5592.83,0,qbo_out\qbo_pdfs\Oscar_Winski_Company\INV-464.pdf
Oscar Winski Company,896,1173,2022-01-18,2022-01-18,FE:Busheling,FE:Busheling,,,,Busheling,FE:Busheling,28340,,0.2232147,6325.9,6325.9,0,qbo_out\qbo_pdfs\Oscar_Winski_Company\INV-896.pdf
Oscar Winski Company,1235,1215,2022-02-16,2022-02-16,FE:Busheling,FE:Busheling,,,,Busheling,FE:Busheling,25140,,0.209821,5274.9,5274.9,0,qbo_out\qbo_pdfs\Oscar_Winski_Company\INV-1235.pdf
Oscar Winski Company,1587,1223,2022-02-22,2022-02-22,FE:Busheling,FE:Busheling,Delivered Price,,,,Delivered Price,29980,,0.2142852,6424.27,6424.27,0,qbo_out\qbo_pdfs\Oscar_Winski_Company\INV-1587.pdf
Oscar Winski Company,1784,1279,2022-03-16,2022-03-16,FE:Busheling,FE:Busheling,,,,Busheling,FE:Busheling,36480,,0.2946425,10748.56,10748.56,0,qbo_out\qbo_pdfs\Oscar_Winski_Company\INV-1784.pdf
Oscar Winski Company,2053,1360,2022-04-15,2022-04-15,Ferrous Sale,Ferrous Sale,Busheling,,,Busheling,Busheling,29360,,0.328124,9633.72,9633.72,0,qbo_out\qbo_pdfs\Oscar_Winski_Company\INV-2053.pdf
Oscar Winski Company,2221,1418,2022-05-04,2022-05-04,Ferrous Sale,Ferrous Sale,Trial Load of Busheling,,,Busheling,Trial Load of Busheling,32780,,0.287946,9438.87,9438.87,0,qbo_out\qbo_pdfs\Oscar_Winski_Company\INV-2221.pdf
Oscar Winski Company,2323,1454,2022-05-17,2022-05-17,Ferrous Sale,Ferrous Sale,Busheling,,,Busheling,Busheling,28420,,0.2879465,8183.44,8183.44,0,qbo_out\qbo_pdfs\Oscar_Winski_Company\INV-2323.pdf
Oscar Winski Company,2343,1460,2022-05-19,2022-05-19,Ferrous Sale,Ferrous Sale,Busheling,,,Busheling,Busheling,30600,,0.2879458,8811.14,8811.14,0,qbo_out\qbo_pdfs\Oscar_Winski_Company\INV-2343.pdf
Oscar Winski Company,2562,1530,2022-06-17,2022-06-17,Ferrous Sale,Ferrous Sale,Busheling,,,Busheling,Busheling,26280,,0.2544635,6687.3,6687.3,0,qbo_out\qbo_pdfs\Oscar_Winski_Company\INV-2562.pdf
Oscar Winski Company,2627,1545,2022-06-28,2022-06-28,Ferrous Sale,Ferrous Sale,Busheling,,,Busheling,Busheling,27680,,0.2544635,7043.55,7043.55,0,qbo_out\qbo_pdfs\Oscar_Winski_Company\INV-2627.pdf
Oscar Winski Company,2815,1607,2022-07-22,2022-07-21,Ferrous Sale,Ferrous Sale,Compressor from Purdue,,,Sealed Units / Compressors (Vader),Compressor from Purdue,12020,,0.0892862,1073.22,1073.22,0,qbo_out\qbo_pdfs\Oscar_Winski_Company\INV-2815.pdf
Oscar Winski Company,2814,1606,2022-07-22,2022-07-21,Ferrous Sale,Ferrous Sale,Compressors from Purdue,,,Sealed Units / Compressors (Vader),Compressors from Purdue,14800,,0.0892851,1321.42,1321.42,0,qbo_out\qbo_pdfs\Oscar_Winski_Company\INV-2814.pdf
Oscar Winski Company,2857,1625,2022-07-27,2022-07-27,Ferrous Sale,Ferrous Sale,Unprepared from Purdue,,,Unprepared HMS,Unprepared from Purdue,13360,,0.0892859,1192.86,1192.86,0,qbo_out\qbo_pdfs\Oscar_Winski_Company\INV-2857.pdf
Oscar Winski Company,2972,1663,2022-08-09,2022-08-09,Ferrous Sale,Ferrous Sale,Purdue for Solotken,,,Prepared Cast (Industrial),Purdue for Solotken,14840,,0.0803571,1192.5,1192.5,0,qbo_out\qbo_pdfs\Oscar_Winski_Company\INV-2972.pdf
Oscar Winski Company,2971,1662,2022-08-09,2022-08-09,Ferrous Sale,Ferrous Sale,Purdue for Solotken,,,Prepared Cast (Industrial),Purdue for Solotken,14620,,0.080357,1174.82,1174.82,0,qbo_out\qbo_pdfs\Oscar_Winski_Company\INV-2971.pdf
Oscar Winski Company,3004,1674,2022-08-11,2022-08-11,Ferrous Sale,Ferrous Sale,Purdue Scrap,,,Prepared Cast (Industrial),Purdue Scrap,18920,,0.0803568,1520.35,1520.35,0,qbo_out\qbo_pdfs\Oscar_Winski_Company\INV-3004.pdf
Oscar Winski Company,2997,1670,2022-08-11,2022-08-11,Ferrous Sale,Ferrous Sale,Full Rail,,,Rail & OTM,Full Rail,20860,,0.1473217,3073.13,3073.13,0,qbo_out\qbo_pdfs\Oscar_Winski_Company\INV-2997.pdf
Oscar Winski Company,2991,1669,2022-08-11,2022-08-11,Ferrous Sale,Ferrous Sale,Full Rail Load #1,,,RAIL & OTM,Full Rail Load #1,26660,,0.1473215,3927.59,3927.59,0,qbo_out\qbo_pdfs\Oscar_Winski_Company\INV-2991.pdf
Oscar Winski Company,3049,1684,2022-08-17,2022-08-17,Ferrous Sale,Ferrous Sale,Purdue Scrap,,,Prepared Cast (Industrial),Purdue Scrap,21080,,0.0803572,1693.93,1693.93,0,qbo_out\qbo_pdfs\Oscar_Winski_Company\INV-3049.pdf
Oscar Winski Company,3057,1688,2022-08-18,2022-08-18,Ferrous Sale,Ferrous Sale,Busheling,,,Busheling,Busheling,26060,,0.1629459,4246.37,4246.37,0,qbo_out\qbo_pdfs\Oscar_Winski_Company\INV-3057.pdf
Oscar Winski Company,3067,1692,2022-08-19,2022-08-19,Ferrous Sale,Ferrous Sale,Purdue Scrap,,,Prepared Cast (Industrial),Purdue Scrap,20280,,0.0803575,1629.65,1629.65,0,qbo_out\qbo_pdfs\Oscar_Winski_Company\INV-3067.pdf
Oscar Winski Company,3106,1705,2022-08-26,2022-08-26,Ferrous Sale,Ferrous Sale,Purdue Iron for Solotken,,,Prepared Cast (Heavy Melt),Purdue Iron for Solotken,18100,,0.0806238,1459.29,1459.29,0,qbo_out\qbo_pdfs\Oscar_Winski_Company\INV-3106.pdf
Oscar Winski Company,3235,1741,2022-09-12,2022-09-12,Ferrous Sale,Ferrous Sale,Purdue project for Solotken - last load,,,Prepared Cast (Heavy Melt),Purdue project for Solotken - last load,13200,,0.069197,913.4,913.4,0,qbo_out\qbo_pdfs\Oscar_Winski_Company\INV-3235.pdf
Oscar Winski Company,3245,1745,2022-09-13,2022-09-13,Ferrous Sale,Ferrous Sale,Busheling,,,Busheling,Busheling,23460,,0.1540175,3613.25,3613.25,0,qbo_out\qbo_pdfs\Oscar_Winski_Company\INV-3245.pdf
Oscar Winski Company,3399,1783,2022-09-28,2022-09-28,Ferrous Sale,Ferrous Sale,Busheling,,,Busheling,Busheling,19980,,0.154017,3077.26,3077.26,0,qbo_out\qbo_pdfs\Oscar_Winski_Company\INV-3399.pdf
Oscar Winski Company,3548,1822,2022-10-14,2022-10-13,Ferrous Sale,Ferrous Sale,busheling,,,Busheling,busheling,29160,,0.1406255,4100.64,4100.64,0,qbo_out\qbo_pdfs\Oscar_Winski_Company\INV-3548.pdf
Oscar Winski Company,3587,1837,2022-10-21,2022-10-21,Ferrous Sale,Ferrous Sale,Busheling,,,Busheling,Busheling,31760,,0.1406253,4466.26,4466.26,0,qbo_out\qbo_pdfs\Oscar_Winski_Company\INV-3587.pdf
Oscar Winski Company,3785,1884,2022-11-10,2022-11-10,Ferrous Sale,Ferrous Sale,,,,Clips,Ferrous Sale,27840,,0.1272324,3542.15,3542.15,0,qbo_out\qbo_pdfs\Oscar_Winski_Company\INV-3785.pdf
Oscar Winski Company,4102,1944,2022-12-09,2022-12-09,Ferrous Sale,Ferrous Sale,Busheling,,,Busheling,Busheling,15440,,0.1406256,2171.26,2171.26,0,qbo_out\qbo_pdfs\Oscar_Winski_Company\INV-4102.pdf
Oscar Winski Company,4341,1998,2023-01-11,2023-01-11,Ferrous Sale,Ferrous Sale,Busheling,,,Busheling,Busheling,18500,,0.1674103,3097.09,3097.09,0,qbo_out\qbo_pdfs\Oscar_Winski_Company\INV-4341.pdf
Oscar Winski Company,4444,2024,2023-01-23,2023-01-23,Ferrous Sale,Ferrous Sale,Busheling,,,Busheling,Busheling,29560,,0.1674104,4948.65,4948.65,0,qbo_out\qbo_pdfs\Oscar_Winski_Company\INV-4444.pdf
Oscar Winski Company,4586,2063,2023-02-10,2023-02-10,Ferrous Sale,Ferrous Sale,Busheling,,,Busheling,Busheling,21240,,0.1763385,3745.43,3745.43,0,qbo_out\qbo_pdfs\Oscar_Winski_Company\INV-4586.pdf
Oscar Winski Company,4695,2094,2023-02-27,2023-02-27,Ferrous Sale,Ferrous Sale,Busheling,,,Busheling,Busheling,26020,,0.1763397,4588.36,4588.36,0,qbo_out\qbo_pdfs\Oscar_Winski_Company\INV-4695.pdf
